timestamp,txHash,baseRate,utilMultiplier,utilMultiplierJump,kink,supplyCap,borrowCap,incomeRatioSum,incomeRatioSuppliers,incomeRatioDividends,incomeRatioTreasury,baseBorrowerAPR,baseSupplierAPY,optimalBorrowerAPR,optimalSupplierAPY,maxBorrowerAPR,maxSupplierAPY
2024-09-24T15:22:49.000Z,95de0645d73eb171bf9f43a8658786789df1c09d7b96bedf8c508937f8bde3eb,0,0.0000021817265503,0.0003363899573385,0.8,90000,0.9,10,8,1,1,0,0,0.027903352338831153,0.017858145496851937,0.7530743350036423,0.5422135212026225
2024-10-10T20:44:25.000Z,09ae83dd86425a4d0010f47856605681bf8373af7c5086d154fef63885993e19,0,0.0000021817265503,0.0003363899573385,0.8,90000,0.9,10,8,1,1,0,0,0.027903352338831153,0.017858145496851937,0.7530743350036423,0.5422135212026225
2025-04-09T13:04:24.000Z,afd4be7f5954ba19548b742558dcc1e06420ca92d024d828be8846601b911571,0,0.0000021817265503,0.0003363899573385,0.8,90000,0.9,10,8,1,1,0,0,0.027903352338831153,0.017858145496851937,0.7530743350036423,0.5422135212026225
2025-05-02T12:47:13.000Z,04e1aca6dc3913f99591a1d9f1ad7ba6b6606d6ada905a8b9b628b5d4ff84b13,0,0.0000021817265503,0.0003363899573385,0.8,90000,0.9,10,8,1,1,0,0,0.027903352338831153,0.017858145496851937,0.7530743350036423,0.5422135212026225
2025-05-09T13:22:37.000Z,9bcb49dee8d94d6303f7d1530710c677240f5a02a141c42aeab84a7a5ee7f258,0,0.0000021817265503,0.0003363899573385,0.8,90000,0.9,10,8,1,1,0,0,0.027903352338831153,0.017858145496851937,0.7530743350036423,0.5422135212026225
2025-08-25T15:27:26.000Z,0013ae314d2f4d39b3e7d47cab66ba2172dd380263172dbc43d561b660ae8c4b,0,0.0000021817265503,0.0003363899573385,0.8,90000,0.9,10,8,0,0,0,0,0.027903352338831153,0.017858145496851937,0.7530743350036423,0.5422135212026225
2025-08-26T13:02:48.000Z,2d971021317a8a2c6e4d67b9641f6877a2c5ef4ba7a1a029d3a77eb28c50b44a,0,0.0000021817265503,0.0003363899573385,0.8,90000,0.9,10,8,0,0,0,0,0.027903352338831153,0.017858145496851937,0.7530743350036423,0.5422135212026225
2025-10-11T12:57:33.000Z,2598e0a075055486207506b6211a972ae4c45c7e8c901a0dfda8e71cb8689a02,0,0.0000021817265503,0.0003363899573385,0.8,90000,0.9,10,8,0,0,0,0,0.027903352338831153,0.017858145496851937,0.7530743350036423,0.5422135212026225
2026-02-03T17:11:41.000Z,f681a9c0213c65d4e6af22a35d8f3cc3a9c4ba9fbadbd877feb7886cd205d9d9,0,0.0000021817265503,0.0003363899573385,0.8,90000,0.9,10,8,0,0,0,0,0.027903352338831153,0.017858145496851937,0.7530743350036423,0.5422135212026225
2026-06-09T16:24:55.000Z,fdad801342d4b070d6f10fec5f2a56b7c701e6c7d08700353e5ddc3f7fdbfc1e,0,0.0000021817265503,0.0003363899573385,0.8,90000,0.9,10,8,0,0,0,0,0.027903352338831153,0.017858145496851937,0.7530743350036423,0.5422135212026225
